country_code,year,value
TTO,2004,45.8
TTO,2005,45.71734892787524
TTO,2006,45.63469785575049
TTO,2007,45.552046783625734
TTO,2008,45.46939571150097
TTO,2009,45.38674463937622
TTO,2010,45.304093567251456
TTO,2011,45.22144249512671
TTO,2012,45.13879142300195
TTO,2013,45.05614035087719
TTO,2014,44.97348927875243
TTO,2015,44.890838206627684
TTO,2016,44.808966861598435
TTO,2017,44.7270955165692
TTO,2018,44.645224171539965
TTO,2019,44.56335282651072
TTO,2020,44.48148148148148
TTO,2021,44.39961013645224
TTO,2022,44.317738791423
TTO,2023,44.23586744639377
TUN,1990,4.145062435633368
TUN,1991,4.16042868177137
TUN,1992,4.175794927909372
TUN,1993,4.191161174047375
TUN,1994,4.206527420185376
TUN,1995,4.221894309989701
TUN,1996,4.237260556127704
TUN,1997,4.252626802265705
TUN,1998,4.267993048403707
TUN,1999,4.283359294541709
TUN,2000,4.298725540679712
TUN,2001,4.311328527291452
TUN,2002,4.323931513903193
TUN,2003,4.336534500514933
TUN,2004,4.349137487126673
TUN,2005,4.361740473738414
TUN,2006,4.374343460350154
TUN,2007,4.386946446961895
TUN,2008,4.399549433573636
TUN,2009,4.412152420185376
TUN,2010,4.424755406797116
TUN,2011,4.4346035015447995
TUN,2012,4.444451596292482
TUN,2013,4.454299691040164
TUN,2014,4.464147785787848
TUN,2015,4.473995880535531
TUN,2016,4.483843975283213
TUN,2017,4.493692070030895
TUN,2018,4.503540164778578
TUN,2019,4.513388259526262
TUN,2020,4.523236354273945
TUN,2021,4.5330844490216275
TUN,2022,4.54293254376931
TUN,2023,4.552780638516992
